base_path,status,document_id,edition_id,locale,content_store,errors
/guidance/manufacturing-authorisations-for-animal-medicines,200,270808,647652,en,draft-content-store,"expected description: 'How to apply for approval to manufacture or import animal medicines and link to EudraGMDP database for ManA holders and GMP certificates.', got 'How to apply for approval to manufacture or import animal medicines.'",details body doesn't match
/guidance/manufacturing-authorisations-for-animal-medicines,200,270808,647652,en,content-store,"expected description: 'How to apply for approval to manufacture or import animal medicines and link to EudraGMDP database for ManA holders and GMP certificates.', got 'How to apply for approval to manufacture or import animal medicines.'",details body doesn't match
/guidance/build-an-apprenticeship-programme-small-to-medium-sized-employers,200,270833,654771,en,draft-content-store,details body doesn't match
/guidance/build-an-apprenticeship-programme-small-to-medium-sized-employers,200,270833,654771,en,content-store,details body doesn't match
/guidance/apply-to-renew-an-animal-test-certificate-atc,200,270898,417330,en,content-store,should be redirect
/guidance/seeking-clearance-or-approval-for-a-transaction,200,270907,653919,en,draft-content-store,details body doesn't match
/guidance/enterprise-investment-scheme-eis-introduction,404,270920,437572,en,content-store,item is unpublished but there is nothing in the draft content store
/guidance/known-supply-problems-with-animal-medicines,200,271287,651890,en,draft-content-store,details body doesn't match
/guidance/known-supply-problems-with-animal-medicines,200,271287,651890,en,content-store,details body doesn't match
/guidance/registrars-rules,200,271347,649724,en,draft-content-store,details body doesn't match
/guidance/buying-goods-and-services-options-for-public-sector-buyers,200,271560,650687,en,draft-content-store,details body doesn't match
/guidance/buying-goods-and-services-options-for-public-sector-buyers,200,271560,650687,en,content-store,details body doesn't match
/guidance/protecting-your-businesss-assets,200,271642,648754,en,draft-content-store,details body doesn't match
/guidance/protecting-your-businesss-assets,200,271642,648754,en,content-store,details body doesn't match
/guidance/non-statutory-clearance-service-guidance,200,272249,649582,en,draft-content-store,details body doesn't match
/guidance/non-statutory-clearance-service-guidance,200,272249,649582,en,content-store,details body doesn't match
/guidance/register-as-a-manufacturer-to-sell-medical-devices,200,272449,652614,en,draft-content-store,details body doesn't match
/guidance/register-as-a-manufacturer-to-sell-medical-devices,200,272449,652614,en,content-store,details body doesn't match
/guidance/beer-duty,200,272500,649404,en,draft-content-store,details body doesn't match
/guidance/beer-duty,200,272500,649404,en,content-store,details body doesn't match
/guidance/wine-duty,200,272512,649917,en,draft-content-store,details body doesn't match
/guidance/wine-duty,200,272512,649917,en,content-store,details body doesn't match
/guidance/spirits-duty,200,272517,649822,en,draft-content-store,details body doesn't match
/guidance/spirits-duty,200,272517,649822,en,content-store,details body doesn't match
/guidance/isa-managers-making-returns-to-hm-revenue-and-customs,200,272838,651698,en,draft-content-store,"expected title: 'Individual Savings Accounts (ISAs) for managers: making returns to HM Revenue and Customs', got 'ISA managers: making returns to HM Revenue and Customs'","expected description: 'Guidance for Individual Savings Account (ISA) managers explaining how and when to submit annual returns and claims to HMRC.', got 'Guidance for Individual Savings Account (ISA) managers explaining how and when to submit annual returns and claims to HM Revenue and Customs (HMRC).'",details body doesn't match
/guidance/isa-managers-making-returns-to-hm-revenue-and-customs,200,272838,651698,en,content-store,"expected title: 'Individual Savings Accounts (ISAs) for managers: making returns to HM Revenue and Customs', got 'ISA managers: making returns to HM Revenue and Customs'","expected description: 'Guidance for Individual Savings Account (ISA) managers explaining how and when to submit annual returns and claims to HMRC.', got 'Guidance for Individual Savings Account (ISA) managers explaining how and when to submit annual returns of information to HM Revenue and Customs (HMRC).'",details body doesn't match
/guidance/current-crown-commercial-service-suppliers-what-you-need-to-know,200,272855,647065,en,draft-content-store,details body doesn't match
/guidance/current-crown-commercial-service-suppliers-what-you-need-to-know,200,272855,647065,en,content-store,details body doesn't match
/guidance/argentina-migrant-health-guide,200,274470,426144,en,draft-content-store,details body doesn't match
/guidance/antigua-and-barbuda-migrant-health-guide,200,274666,426664,en,draft-content-store,details body doesn't match
/guidance/being-inspected-as-a-provider-of-childrens-social-care,200,274791,640658,en,draft-content-store,details body doesn't match
/guidance/being-inspected-as-a-provider-of-childrens-social-care,200,274791,640658,en,content-store,details body doesn't match
/guidance/mss-supporting-guidance,200,274793,653672,en,draft-content-store,"expected description: 'Management Support System, explains the system in place to help importers to keep more accurate administrative records and pay the correct amount of duty.', got 'Management Support System, explains the system in place to help importers to keep more accurate administrative records and pay the correct amount of duty'",details body doesn't match
/guidance/mss-supporting-guidance,200,274793,653672,en,content-store,"expected description: 'Management Support System, explains the system in place to help importers to keep more accurate administrative records and pay the correct amount of duty.', got 'Management Support System, explains the system in place to help importers to keep more accurate administrative records and pay the correct amount of duty'",details body doesn't match
/guidance/being-inspected-as-a-further-education-and-skills-provider,200,274830,641676,en,draft-content-store,details body doesn't match
/guidance/being-inspected-as-a-further-education-and-skills-provider,200,274830,641676,en,content-store,details body doesn't match
/guidance/lorem-ipsum-dolor-sit-amet-elit-274899,200,274899,653399,en,content-store,details body doesn't match
/guidance/inspecting-residential-provision-in-colleges-guidance-for-providers,200,274956,535856,en,draft-content-store,details body doesn't match
/guidance/inspecting-residential-provision-in-colleges-guidance-for-providers,200,274956,535856,en,content-store,details body doesn't match
/guidance/commons-registers-how-to-apply-to-make-changes,200,275891,648478,en,draft-content-store,details body doesn't match
/guidance/commons-registers-how-to-apply-to-make-changes,200,275891,648478,en,content-store,details body doesn't match
/guidance/property-alert,200,275898,645257,en,content-store,details body doesn't match
/guidance/climate-change-levy-register-or-change-your-details,200,275939,652981,en,draft-content-store,details body doesn't match
/guidance/climate-change-levy-register-or-change-your-details,200,275939,652981,en,content-store,details body doesn't match
/guidance/commons-registers-apply-to-record-new-events,200,276138,564055,en,draft-content-store,details body doesn't match
/guidance/commons-registers-apply-to-record-new-events,200,276138,564055,en,content-store,details body doesn't match
/guidance/commons-registers-apply-to-record-historic-events,200,276498,564051,en,draft-content-store,details body doesn't match
/guidance/commons-registers-apply-to-record-historic-events,200,276498,564051,en,content-store,details body doesn't match
/guidance/commons-registers-apply-to-rectify-them,200,276502,648485,en,draft-content-store,details body doesn't match
/guidance/commons-registers-apply-to-rectify-them,200,276502,648485,en,content-store,details body doesn't match
/guidance/notarial-and-documentary-services-guide-for-south-africa,200,277223,651235,en,draft-content-store,details body doesn't match
/guidance/notarial-and-documentary-services-guide-for-south-africa,200,277223,651235,en,content-store,details body doesn't match
/guidance/medicines-apply-for-a-parallel-import-licence,200,278957,654752,en,draft-content-store,details body doesn't match
/guidance/medicines-apply-for-a-parallel-import-licence,200,278957,654752,en,content-store,details body doesn't match
/guidance/develop-a-management-system-environmental-permits,200,279309,646764,en,draft-content-store,details body doesn't match
/guidance/develop-a-management-system-environmental-permits,200,279309,646764,en,content-store,details body doesn't match
/guidance/care-standards-tribunal-hearing-list,200,279871,652128,en,draft-content-store,details body doesn't match
/guidance/care-standards-tribunal-hearing-list,200,279871,652128,en,content-store,details body doesn't match
/guidance/primary-health-lists-tribunal-hearing-list,200,279889,651112,en,draft-content-store,details body doesn't match
/guidance/primary-health-lists-tribunal-hearing-list,200,279889,651112,en,content-store,details body doesn't match
/guidance/decide-if-your-product-is-a-medicine-or-a-medical-device,200,280620,649976,en,draft-content-store,details body doesn't match
/guidance/decide-if-your-product-is-a-medicine-or-a-medical-device,200,280620,649976,en,content-store,details body doesn't match
/guidance/flood-risk-assessment-for-planning-applications,200,280732,630166,en,draft-content-store,"expected description: 'Find out when you need to do a flood risk assessment as part of your planning application, how to complete one and how it's processed. ', got 'Find out when you need to do a flood risk assessment as part of your planning application, how to do one and how it's processed. '",details body doesn't match
/guidance/newborn-blood-spot-screening-programme-overview,200,281102,654530,en,draft-content-store,details body doesn't match
/guidance/newborn-blood-spot-screening-programme-overview,200,281102,654530,en,content-store,details body doesn't match
/guidance/using-persistent-organic-pollutants-pops,200,283055,648493,en,draft-content-store,details body doesn't match
/guidance/using-persistent-organic-pollutants-pops,200,283055,648493,en,content-store,details body doesn't match
/guidance/dispose-of-waste-containing-persistent-organic-pollutants-pops,200,283227,648444,en,draft-content-store,details body doesn't match
/guidance/dispose-of-waste-containing-persistent-organic-pollutants-pops,200,283227,648444,en,content-store,details body doesn't match
/guidance/16-to-18-residential-bursary-fund,200,284271,615656,en,content-store,"expected withdrawn notice: '<div class=""govspeak""><p>This page contains information related to the 2015 to 2016 academic year. Please visit our <a rel=""external"" href=""https://www.gov.uk/guidance/16-to-19-education-financial-support-for-students"">student support page</a> for the most up to date guidance.</p>
</div>' but got ''"
/guidance/storing-oil-at-a-home-or-business,200,286114,650476,en,draft-content-store,details body doesn't match
/guidance/storing-oil-at-a-home-or-business,200,286114,650476,en,content-store,details body doesn't match
/guidance/dance-and-drama-awards-guide,200,286171,615649,en,content-store,"expected withdrawn notice: '<div class=""govspeak""><p>This page contains information related to the 2015 to 2016 academic year. Please visit our <a rel=""external"" href=""https://www.gov.uk/guidance/16-to-19-education-financial-support-for-students"">student support page</a> for the most up to date guidance.</p>
</div>' but got ''"
/guidance/phe-data-and-analysis-tools,200,286607,648582,en,draft-content-store,details body doesn't match
/guidance/phe-data-and-analysis-tools,200,286607,648582,en,content-store,details body doesn't match
/guidance/16-to-18-residential-support-scheme,200,286645,615653,en,content-store,"expected withdrawn notice: '<div class=""govspeak""><p>This page contains information related to the 2015 to 2016 academic year. Please visit our <a rel=""external"" href=""https://www.gov.uk/guidance/16-to-19-education-financial-support-for-students"">student support page</a> for the most up to date guidance.</p>
</div>' but got ''"
/guidance/capital-gains-tax-for-non-residents-uk-residential-property,200,287264,650620,en,draft-content-store,details body doesn't match
/guidance/capital-gains-tax-for-non-residents-uk-residential-property,200,287264,650620,en,content-store,details body doesn't match
/guidance/mot-modernisation-slot-payments,200,287882,593507,en,draft-content-store,details body doesn't match
/guidance/mot-modernisation-slot-payments,200,287882,593507,en,content-store,details body doesn't match
/guidance/care-to-learn-guide-for-institutions,200,288442,615646,en,content-store,"expected withdrawn notice: '<div class=""govspeak""><p>This page contains information related to the 2015 to 2016 academic year. Please visit our <a rel=""external"" href=""https://www.gov.uk/guidance/16-to-19-education-financial-support-for-students"">student support page</a> for the most up to date guidance.</p>
</div>' but got ''"
/guidance/the-alcohol-wholesaler-registration-scheme-awrs,200,288781,648796,en,draft-content-store,details body doesn't match
/guidance/the-alcohol-wholesaler-registration-scheme-awrs,200,288781,648796,en,content-store,details body doesn't match
/guidance/check-your-mot-station-is-ready-for-the-mot-testing-service,200,288821,533876,en,content-store,related_guides should contain '60231a87-7631-11e4-a3cb-005056011aef' but doesn't,related_guides should contain '5f542a2c-7631-11e4-a3cb-005056011aef' but doesn't
/guidance/mot-testing-service-testing-rules-roles-and-quality-control,200,288825,557967,en,draft-content-store,details body doesn't match
/guidance/mot-testing-service-testing-rules-roles-and-quality-control,200,288825,557967,en,content-store,details body doesn't match
/guidance/mot-testing-service-get-the-right-it-and-internet-access,200,288826,504632,en,content-store,the links key 'related_guides' is not present
/guidance/mot-testing-service-record-retests,200,288827,579400,en,draft-content-store,details body doesn't match
/guidance/mot-testing-service-record-retests,200,288827,579400,en,content-store,details body doesn't match
/guidance/mot-testing-service-enter-vehicle-specific-information-vsi,200,288828,579415,en,draft-content-store,details body doesn't match
/guidance/mot-testing-service-enter-vehicle-specific-information-vsi,200,288828,579415,en,content-store,details body doesn't match
/guidance/initial-teacher-training-itt-a-guide-for-providers,200,289048,554054,en,draft-content-store,details body doesn't match
/guidance/initial-teacher-training-itt-a-guide-for-providers,200,289048,554054,en,content-store,details body doesn't match
/guidance/open-policy-making-toolkit,200,289198,644534,en,draft-content-store,"expected content_id: 'abca9a41-eec3-4dc8-b8e7-5b81ff903302', got '4e5c3196-f503-4c43-a966-04a4d0175c43'","expected document_type: 'detailed_guidance', got 'manual'","expected publishing_app: 'whitehall', got 'specialist-publisher'","expected rendering_app: 'whitehall-frontend', got 'manuals-frontend'","expected schema_name: 'detailed_guide', got 'manual'","expected title: 'Open policy making toolkit', got 'Open Policy Making toolkit'","expected description: 'The open policy making toolkit is a practical guide to techniques that can help you make better policy.
', got 'This manual includes information about Open Policy Making as well as the tools and techniques policy makers can use to create more open and user led policy.'",details body doesn't match
/guidance/open-policy-making-toolkit,200,289198,644534,en,content-store,"expected content_id: 'abca9a41-eec3-4dc8-b8e7-5b81ff903302', got '4e5c3196-f503-4c43-a966-04a4d0175c43'","expected document_type: 'detailed_guidance', got 'manual'","expected publishing_app: 'whitehall', got 'specialist-publisher'","expected rendering_app: 'whitehall-frontend', got 'manuals-frontend'","expected schema_name: 'detailed_guide', got 'manual'","expected title: 'Open policy making toolkit', got 'Open Policy Making toolkit'","expected description: 'The open policy making toolkit is a practical guide to techniques that can help you make better policy.
', got 'This manual includes information about Open Policy Making as well as the tools and techniques policy makers can use to create more open and user led policy.'",the links key 'policy_areas' is not present,details body doesn't match,"expected withdrawn notice: '<div class=""govspeak""><p>This Manual has been withdrawn and updated. Please visit the new open policy making toolkit: https://www.gov.uk/guidance/open-policy-making-manual.</p>
</div>' but got ''"
/guidance/16-to-18-education-free-meals,200,289478,615643,en,content-store,"expected withdrawn notice: '<div class=""govspeak""><p>This page contains information related to the 2015 to 2016 academic year. Please visit our <a rel=""external"" href=""https://www.gov.uk/guidance/16-to-19-education-financial-support-for-students"">student support page</a> for the most up to date guidance.</p>
</div>' but got ''"
/guidance/gm-inspectorate-seed-audit-programme,200,290529,653397,en,draft-content-store,details body doesn't match
/guidance/gm-inspectorate-seed-audit-programme,200,290529,653397,en,content-store,details body doesn't match
/guidance/stamp-duty-land-tax-online-returns,200,291163,653295,en,draft-content-store,details body doesn't match
/guidance/stamp-duty-land-tax-online-returns,200,291163,653295,en,content-store,details body doesn't match
/guidance/surveys-and-mitigation-plans-protected-species,200,291238,617853,en,draft-content-store,details body doesn't match
/guidance/surveys-and-mitigation-plans-protected-species,200,291238,617853,en,content-store,details body doesn't match
/guidance/company-restoration-guide,200,291401,483640,en,draft-content-store,details body doesn't match
/guidance/company-restoration-guide,200,291401,483640,en,content-store,"expected description: 'This guide covers the process to restore a company name to the Register of Companies.', got 'This guide covers the process to restore a company name to the Register of Companies'",details body doesn't match
/guidance/key-stage-2-tests-how-to-carry-out-a-monitoring-visit,200,291831,654325,en,draft-content-store,details body doesn't match
/guidance/phonics-screening-check-how-to-carry-out-a-monitoring-visit,200,291836,654286,en,draft-content-store,details body doesn't match
/guidance/protected-species-licences-register-to-apply-for-and-manage-licences-online,200,292851,633717,en,content-store,details body doesn't match
/guidance/24-advanced-learning-loans-an-overview,200,292923,654868,en,draft-content-store,details body doesn't match
/guidance/24-advanced-learning-loans-an-overview,200,292923,654868,en,content-store,details body doesn't match
/guidance/take-a-patent-or-registered-design-dispute-to-the-patents-court,200,293042,580928,en,content-store,the links key 'related_guides' is not present
/guidance/sites-of-special-scientific-interest-public-body-responsibilities,200,293450,619851,en,draft-content-store,details body doesn't match
/guidance/sites-of-special-scientific-interest-public-body-responsibilities,200,293450,619851,en,content-store,details body doesn't match
/guidance/notarial-and-documentary-services-in-mexico,200,293573,648418,en,draft-content-store,details body doesn't match
/guidance/notarial-and-documentary-services-in-mexico,200,293573,648418,en,content-store,details body doesn't match
/guidance/take-a-case-to-the-intellectual-property-enterprise-court,200,293586,564904,en,content-store,the links key 'related_guides' is not present
/guidance/groundwater-risk-assessment-for-your-environmental-permit,200,293641,652429,en,draft-content-store,details body doesn't match
/guidance/groundwater-risk-assessment-for-your-environmental-permit,200,293641,652429,en,content-store,details body doesn't match
/guidance/using-the-civil-service-jobs-website,200,293785,647906,en,draft-content-store,details body doesn't match
/guidance/arweiniad-a-thaflenni-gwybodaeth-cthem,200,293806,649036,en,draft-content-store,details body doesn't match
/guidance/arweiniad-a-thaflenni-gwybodaeth-cthem,200,293806,649036,en,content-store,details body doesn't match
/guidance/copyright-orphan-works,200,293892,648140,en,draft-content-store,details body doesn't match
/guidance/copyright-orphan-works,200,293892,648140,en,content-store,details body doesn't match
/guidance/apply-for-a-veterinary-medicine-wholesale-dealers-authorisation-wda,200,294132,652283,en,draft-content-store,details body doesn't match
/guidance/apply-for-a-veterinary-medicine-wholesale-dealers-authorisation-wda,200,294132,652283,en,content-store,details body doesn't match
/guidance/16-to-19-bursary-fund-guide-for-2015-to-2016,200,294925,615661,en,content-store,"expected withdrawn notice: '<div class=""govspeak""><p>This page contains information related to the 2015 to 2016 academic year. Please visit our <a rel=""external"" href=""https://www.gov.uk/guidance/16-to-19-education-financial-support-for-students"">student support page</a> for the most up to date guidance.</p>
</div>' but got ''"
/guidance/the-cascade-prescribing-unauthorised-medicines,200,295099,652306,en,draft-content-store,details body doesn't match
/guidance/the-cascade-prescribing-unauthorised-medicines,200,295099,652306,en,content-store,details body doesn't match
/guidance/vcu-protocols-and-procedures-for-testing-agricultural-crops,200,295487,654401,en,draft-content-store,details body doesn't match
/guidance/vcu-protocols-and-procedures-for-testing-agricultural-crops,200,295487,654401,en,content-store,details body doesn't match
/guidance/england-2014-to-2020-european-structural-and-investment-funds,200,295545,628064,en,draft-content-store,details body doesn't match
/guidance/england-2014-to-2020-european-structural-and-investment-funds,200,295545,628064,en,content-store,organisations should contain '2e7868a8-38f5-4ff6-b62f-9a15d1c22d28' but doesn't,organisations should contain 'de4e9dc6-cca4-43af-a594-682023b84d6c' but doesn't,organisations should contain 'b548a09f-8b35-4104-89f4-f1a40bf3136d' but doesn't,details body doesn't match
/guidance/run-a-driver-cpc-training-course,200,295624,643464,en,draft-content-store,details body doesn't match
/guidance/run-a-driver-cpc-training-course,200,295624,643464,en,content-store,details body doesn't match
/guidance/changes-to-education-inspection-from-september-2015,200,296547,594277,en,draft-content-store,details body doesn't match
/guidance/changes-to-education-inspection-from-september-2015,200,296547,594277,en,content-store,details body doesn't match
/guidance/check-if-you-need-an-environmental-permit,200,296786,610834,en,draft-content-store,details body doesn't match
/guidance/importing-non-native-animals,200,297256,652692,en,draft-content-store,details body doesn't match
/guidance/importing-non-native-animals,200,297256,652692,en,content-store,details body doesn't match
/guidance/contact-mhra,200,297293,648307,en,draft-content-store,details body doesn't match
/guidance/gm-inspectorate-deliberate-release-inspection-programme,200,298655,652309,en,draft-content-store,details body doesn't match
/guidance/gm-inspectorate-deliberate-release-inspection-programme,200,298655,652309,en,content-store,details body doesn't match
/guidance/knowledge-transfer-partnerships-what-they-are-and-how-to-apply,200,298815,643113,en,content-store,related_guides should contain '6023d9bb-7631-11e4-a3cb-005056011aef' but doesn't
/guidance/use-the-new-mot-testing-service,200,300135,579945,en,content-store,related_guides should contain '5f542a2c-7631-11e4-a3cb-005056011aef' but doesn't,related_guides should contain '60231a87-7631-11e4-a3cb-005056011aef' but doesn't
/guidance/air-emissions-risk-assessment-for-your-environmental-permit,200,301673,645937,en,draft-content-store,details body doesn't match
/guidance/air-emissions-risk-assessment-for-your-environmental-permit,200,301673,645937,en,content-store,details body doesn't match
/guidance/outcomes-based-payment-for-mental-healthcare-an-introduction,200,302132,648250,en,draft-content-store,details body doesn't match
/guidance/outcomes-based-payment-for-mental-healthcare-an-introduction,200,302132,648250,en,content-store,details body doesn't match
/guidance/common-land-notices-and-decisions,200,303503,652219,en,draft-content-store,details body doesn't match
/guidance/common-land-notices-and-decisions,200,303503,652219,en,content-store,details body doesn't match
/guidance/schedule-14-decisions,200,303504,652064,en,draft-content-store,details body doesn't match
/guidance/schedule-14-decisions,200,303504,652064,en,content-store,details body doesn't match
/guidance/common-land-declarations-of-exempt-works,200,303661,651464,en,draft-content-store,details body doesn't match
/guidance/common-land-declarations-of-exempt-works,200,303661,651464,en,content-store,details body doesn't match
/guidance/clean-development-mechanism-cdm-and-joint-implementation-ji-projects-how-to-apply,200,305569,648903,en,draft-content-store,details body doesn't match
/guidance/clean-development-mechanism-cdm-and-joint-implementation-ji-projects-how-to-apply,200,305569,648903,en,content-store,details body doesn't match
/guidance/local-plans,200,306151,651878,en,draft-content-store,details body doesn't match
/guidance/local-plans,200,306151,651878,en,content-store,details body doesn't match
/guidance/universal-credit-how-it-can-help-your-business,200,306223,651901,en,draft-content-store,details body doesn't match
/guidance/universal-credit-how-it-can-help-your-business,200,306223,651901,en,content-store,details body doesn't match
/guidance/apply-for-phd-bursaries-related-to-nuclear-decommissioning,200,307045,654909,en,draft-content-store,"expected description: 'NDA is seeking applications for PhD research proposals related to nuclear decommissioning.', got 'NDA will be seeking applications for PhD research proposals later in 2016.'"
/guidance/appeal-a-community-infrastructure-levy-enforcement-notice,200,307200,654534,en,draft-content-store,details body doesn't match
/guidance/appeal-a-community-infrastructure-levy-enforcement-notice,200,307200,654534,en,content-store,details body doesn't match
/guidance/community-infrastructure-levy-plan-examinations,200,308471,651881,en,draft-content-store,details body doesn't match
/guidance/community-infrastructure-levy-plan-examinations,200,308471,651881,en,content-store,details body doesn't match
/guidance/horizon-2020-what-it-is-and-how-to-apply-for-funding,200,310954,652122,en,content-store,related_guides should contain '6023d9bb-7631-11e4-a3cb-005056011aef' but doesn't
/guidance/dstl-synthetic-environment-tower-of-excellence-se-tower,200,311422,653030,en,draft-content-store,details body doesn't match
/guidance/dstl-synthetic-environment-tower-of-excellence-se-tower,200,311422,653030,en,content-store,details body doesn't match
/guidance/armed-forces-service-complaints-process,200,311443,653753,en,draft-content-store,details body doesn't match
/guidance/armed-forces-service-complaints-process,200,311443,653753,en,content-store,details body doesn't match
/guidance/protecting-plant-health-topical-issues,200,312517,652581,en,draft-content-store,details body doesn't match
/guidance/protecting-plant-health-topical-issues,200,312517,652581,en,content-store,details body doesn't match
/guidance/prompt-payment-policy,200,312973,636372,en,draft-content-store,details body doesn't match
/guidance/prompt-payment-policy,200,312973,636372,en,content-store,details body doesn't match
/guidance/overseas-business-risk-afghanistan,200,313115,564410,en,content-store,should be redirect
/guidance/protected-species-how-to-review-planning-applications,200,313473,651735,en,draft-content-store,details body doesn't match
/guidance/protected-species-how-to-review-planning-applications,200,313473,651735,en,content-store,details body doesn't match
/guidance/chancery-judges,200,315714,573097,en,draft-content-store,details body doesn't match
/guidance/take-a-case-to-the-chancery-division,200,315786,573307,en,draft-content-store,details body doesn't match
/guidance/prevent-japanese-knotweed-from-spreading,200,316136,651699,en,draft-content-store,details body doesn't match
/guidance/prevent-japanese-knotweed-from-spreading,200,316136,651699,en,content-store,details body doesn't match
/guidance/exporting-controlled-species-from-the-uk-to-non-eu-countries,200,316284,574840,en,content-store,"expected document_type: 'detailed_guidance', got 'placeholder'","expected schema_name: 'detailed_guide', got 'placeholder'","expected description: 'Find out when you need a CITES permit to export protected species from the UK to non-EU countries, and how to apply.', got 'Find out when you need a CITES permit to export protected species from the UK to non-EU countries, and how to apply'",the links key 'organisations' is not present,the links key 'policy_areas' is not present,details body doesn't match,expected gone alternative_path: '' but got '',should be gone
/guidance/bps-2016,200,316566,654124,en,draft-content-store,details body doesn't match
/guidance/bps-2016,200,316566,654124,en,content-store,details body doesn't match
/guidance/tell-the-cma-about-a-competition-or-market-problem,200,317112,651692,en,draft-content-store,details body doesn't match
/guidance/tell-the-cma-about-a-competition-or-market-problem,200,317112,651692,en,content-store,details body doesn't match
/guidance/mot-training,200,317157,652876,en,draft-content-store,details body doesn't match
/guidance/mot-training,200,317157,652876,en,content-store,details body doesn't match
/guidance/requests-for-opinions-2016,200,317465,652448,en,draft-content-store,details body doesn't match
/guidance/requests-for-opinions-2016,200,317465,652448,en,content-store,details body doesn't match
/guidance/building-prosperity-and-supporting-security-in-south-east-asia,200,317566,579858,en,draft-content-store,details body doesn't match
/guidance/building-prosperity-and-supporting-security-in-south-east-asia,200,317566,579858,en,content-store,organisations should contain '9adfc4ed-9f6c-4976-a6d8-18d34356367c' but doesn't,organisations shouldn't contain 'b045c8df-d3c4-4219-88d8-264dc9ee5cc8',organisations shouldn't contain 'd65d4203-01f5-4920-a3b1-f614bfd8e83e',organisations shouldn't contain '569a9ee5-c195-4b7f-b9dc-edc17a09113f',details body doesn't match
/guidance/china-prosperity-fund-bidding-round,200,317581,647188,en,draft-content-store,"expected description: 'The comprehensive China Prosperity Fund call-for-bids launched in January 2016 is now closed.  There is a narrower, call-for-bids for education projects that is currently live. Please see the link to the British Council Website below.', got 'The China Prosperity Fund is currently closed for new proposals.'",details body doesn't match
/guidance/china-prosperity-fund-bidding-round.zh,200,317581,647188,zh,draft-content-store,"expected description: '2016年1月启动的中国繁荣基金六大政策领域项目招标已于日前结束。现正征集教育政策领域相关项目标书。请参阅英国文化教育协会网页获取更多详情。', got '繁荣基金现在正在征集符合《中国繁荣基金战略2016-17》的概念标书。'",details body doesn't match
/guidance/china-prosperity-fund-bidding-round,200,317581,647188,en,content-store,"expected description: 'The comprehensive China Prosperity Fund call-for-bids launched in January 2016 is now closed.  There is a narrower, call-for-bids for education projects that is currently live. Please see the link to the British Council Website below.', got 'The China Prosperity Fund is currently closed for new proposals.'",details body doesn't match
/guidance/china-prosperity-fund-bidding-round.zh,200,317581,647188,zh,content-store,"expected description: '2016年1月启动的中国繁荣基金六大政策领域项目招标已于日前结束。现正征集教育政策领域相关项目标书。请参阅英国文化教育协会网页获取更多详情。', got '繁荣基金现在正在征集符合《中国繁荣基金战略2016-17》的概念标书。'",details body doesn't match
/guidance/e-cigarettes-regulations-for-consumer-products,200,317665,649444,en,draft-content-store,details body doesn't match
/guidance/e-cigarettes-regulations-for-consumer-products,200,317665,649444,en,content-store,details body doesn't match
/guidance/bps-2015,200,318520,651604,en,draft-content-store,details body doesn't match
/guidance/bps-2015,200,318520,651604,en,content-store,details body doesn't match
/guidance/intellectual-property-insurance,200,318684,650572,en,draft-content-store,details body doesn't match
/guidance/intellectual-property-insurance,200,318684,650572,en,content-store,details body doesn't match
/guidance/the-oil-and-gas-mer-uk-forum,200,320120,654521,en,draft-content-store,details body doesn't match
/guidance/rates-and-thresholds-for-employers-2016-to-2017,200,320168,653442,en,draft-content-store,details body doesn't match
/guidance/rates-and-thresholds-for-employers-2016-to-2017,200,320168,653442,en,content-store,details body doesn't match
/guidance/formula-protection-funding,200,320182,596458,en,draft-content-store,details body doesn't match
/guidance/formula-protection-funding,200,320182,596458,en,content-store,details body doesn't match
/guidance/academies-funding-allocation-pack-2016-to-2017-academic-year,200,320762,651570,en,draft-content-store,details body doesn't match
/guidance/academies-funding-allocation-pack-2016-to-2017-academic-year,200,320762,651570,en,content-store,details body doesn't match
/guidance/neurological-disorders-assessing-fitness-to-drive,200,320794,653013,en,draft-content-store,details body doesn't match
/guidance/neurological-disorders-assessing-fitness-to-drive,200,320794,653013,en,content-store,details body doesn't match
/guidance/land-registry-registration-services-fees,200,320908,652932,en,draft-content-store,details body doesn't match
/guidance/protected-sites-and-areas-how-to-review-planning-applications,200,321007,593096,en,draft-content-store,details body doesn't match
/guidance/protected-sites-and-areas-how-to-review-planning-applications,200,321007,593096,en,content-store,details body doesn't match
/guidance/digital-outcomes-and-specialists-buyers-guide,200,321415,651977,en,draft-content-store,details body doesn't match
/guidance/digital-outcomes-and-specialists-buyers-guide,200,321415,651977,en,content-store,details body doesn't match
/guidance/common-technology-services-cts-secure-email-blueprint,200,321708,610253,en,content-store,should be redirect
/guidance/common-technology-services-cts-guide-to-implementing-the-secure-email-blueprint,200,321711,611511,en,content-store,should be redirect
/guidance/g-cloud-buyers-guide,200,321815,652737,en,draft-content-store,details body doesn't match
/guidance/g-cloud-buyers-guide,200,321815,652737,en,content-store,details body doesn't match
/guidance/the-g-cloud-framework-on-the-digital-marketplace,200,321864,652738,en,draft-content-store,details body doesn't match
/guidance/the-g-cloud-framework-on-the-digital-marketplace,200,321864,652738,en,content-store,details body doesn't match
/guidance/how-to-write-your-requirements-for-digital-outcomes-and-specialists-services,200,321886,650649,en,draft-content-store,details body doesn't match
/guidance/how-to-write-your-requirements-for-digital-outcomes-and-specialists-services,200,321886,650649,en,content-store,details body doesn't match
